path	filename	sentence	label	lentgh(sec)
datasets/hellofourthbrain/610dba45b4ffdeeaa7aea229.wav	610dba45b4ffdeeaa7aea229.wav	 hellofourthbrain 	hellofourthbrain	1.25625
datasets/hellofourthbrain/610dba38b3a7b60345b49b03.wav	610dba38b3a7b60345b49b03.wav	 hellofourthbrain 	hellofourthbrain	1.00625
datasets/hellofourthbrain/610dba9bb4ffdeeaa7aea249.wav	610dba9bb4ffdeeaa7aea249.wav	 hellofourthbrain 	hellofourthbrain	1.38125
datasets/hellofourthbrain/610dba6cb4ffdeeaa7aea23a.wav	610dba6cb4ffdeeaa7aea23a.wav	 hellofourthbrain 	hellofourthbrain	1.13125
datasets/hellofourthbrain/610dba6a3b684eae869a3f5e.wav	610dba6a3b684eae869a3f5e.wav	 hellofourthbrain 	hellofourthbrain	1.25625
datasets/hellofourthbrain/610db9e2b3a7b60345b49ad8.wav	610db9e2b3a7b60345b49ad8.wav	 hellofourthbrain 	hellofourthbrain	1.19375
datasets/hellofourthbrain/610dbaa5b3a7b60345b49b2e.wav	610dbaa5b3a7b60345b49b2e.wav	 hellofourthbrain 	hellofourthbrain	1.38125
datasets/hellofourthbrain/610dba183b684eae869a3f44.wav	610dba183b684eae869a3f44.wav	 hellofourthbrain 	hellofourthbrain	1.31875
datasets/hellofourthbrain/610dba1cb3a7b60345b49af0.wav	610dba1cb3a7b60345b49af0.wav	 hellofourthbrain 	hellofourthbrain	1.25625
datasets/hellofourthbrain/610dba0eb3a7b60345b49aea.wav	610dba0eb3a7b60345b49aea.wav	 hellofourthbrain 	hellofourthbrain	1.00625
datasets/hellofourthbrain/610dbaf2b3a7b60345b49b43.wav	610dbaf2b3a7b60345b49b43.wav	 hellofourthbrain 	hellofourthbrain	1.31875
datasets/hellofourthbrain/610dba59bee5593f5868a8d5.wav	610dba59bee5593f5868a8d5.wav	 hellofourthbrain 	hellofourthbrain	1.19375
datasets/hellofourthbrain/610dbb5eb3a7b60345b49b4d.wav	610dbb5eb3a7b60345b49b4d.wav	 hellofourthbrain 	hellofourthbrain	1.31875
datasets/hellofourthbrain/610dba14b4ffdeeaa7aea219.wav	610dba14b4ffdeeaa7aea219.wav	 hellofourthbrain 	hellofourthbrain	1.31875
datasets/hellofourthbrain/610dbadab4ffdeeaa7aea25b.wav	610dbadab4ffdeeaa7aea25b.wav	 hellofourthbrain 	hellofourthbrain	1.13125
datasets/hellofourthbrain/610dba32b4ffdeeaa7aea223.wav	610dba32b4ffdeeaa7aea223.wav	 hellofourthbrain 	hellofourthbrain	1.00625
datasets/hellofourthbrain/610dba65bee5593f5868a8dc.wav	610dba65bee5593f5868a8dc.wav	 hellofourthbrain 	hellofourthbrain	1.13125
datasets/hellofourthbrain/610dbad7b3a7b60345b49b3d.wav	610dbad7b3a7b60345b49b3d.wav	 hellofourthbrain 	hellofourthbrain	1.25625
datasets/hellofourthbrain/610dbaccb3a7b60345b49b38.wav	610dbaccb3a7b60345b49b38.wav	 hellofourthbrain 	hellofourthbrain	1.44375
datasets/hellofourthbrain/610db9fbb4ffdeeaa7aea20e.wav	610db9fbb4ffdeeaa7aea20e.wav	 hellofourthbrain 	hellofourthbrain	1.25625
datasets/hellofourthbrain/610dbb12b4ffdeeaa7aea267.wav	610dbb12b4ffdeeaa7aea267.wav	 hellofourthbrain 	hellofourthbrain	1.00625
datasets/hellofourthbrain/610dbb5d3b684eae869a3f83.wav	610dbb5d3b684eae869a3f83.wav	 hellofourthbrain 	hellofourthbrain	1.88125
datasets/hellofourthbrain/610dbb123b684eae869a3f78.wav	610dbb123b684eae869a3f78.wav	 hellofourthbrain 	hellofourthbrain	1.13125
datasets/hellofourthbrain/610dbb11b4ffdeeaa7aea266.wav	610dbb11b4ffdeeaa7aea266.wav	 hellofourthbrain 	hellofourthbrain	1.31875
datasets/hellofourthbrain/610dbbc1b3a7b60345b49b5a.wav	610dbbc1b3a7b60345b49b5a.wav	 hellofourthbrain 	hellofourthbrain	1.232625
datasets/hellofourthbrain/610dbb63bee5593f5868a8fc.wav	610dbb63bee5593f5868a8fc.wav	 hellofourthbrain 	hellofourthbrain	1.25625
datasets/hellofourthbrain/610296c63b684eae869a1d12.wav	610296c63b684eae869a1d12.wav	 hellofourthbrain 	hellofourthbrain	1.25625
datasets/hellofourthbrain/6101ac5c3b684eae869a1aa6.wav	6101ac5c3b684eae869a1aa6.wav	 hellofourthbrain 	hellofourthbrain	1.31875
datasets/hellofourthbrain/6102dd233b684eae869a1de1.wav	6102dd233b684eae869a1de1.wav	 hellofourthbrain 	hellofourthbrain	1.25625
datasets/hellofourthbrain/610300133b684eae869a1e61.wav	610300133b684eae869a1e61.wav	 hellofourthbrain 	hellofourthbrain	1.06875
datasets/hellofourthbrain/6101a27cbee5593f58688509.wav	6101a27cbee5593f58688509.wav	 hellofourthbrain 	hellofourthbrain	1.06875
datasets/hellofourthbrain/6105a0c5b3a7b60345b46a7b.wav	6105a0c5b3a7b60345b46a7b.wav	 hellofourthbrain 	hellofourthbrain	1.38125
datasets/hellofourthbrain/6105977cb3a7b60345b46a52.wav	6105977cb3a7b60345b46a52.wav	 hellofourthbrain 	hellofourthbrain	1.13125
datasets/hellofourthbrain/6102f58db3a7b60345b45d22.wav	6102f58db3a7b60345b45d22.wav	 hellofourthbrain 	hellofourthbrain	1.06875
datasets/hellofourthbrain/6105de09bee5593f58688fd0.wav	6105de09bee5593f58688fd0.wav	 hellofourthbrain 	hellofourthbrain	1.25625
datasets/hellofourthbrain/6105a146b4ffdeeaa7ae74cd.wav	6105a146b4ffdeeaa7ae74cd.wav	 hellofourthbrain 	hellofourthbrain	1.44375
datasets/hellofourthbrain/61059f833b684eae869a2565.wav	61059f833b684eae869a2565.wav	 hellofourthbrain 	hellofourthbrain	1.06875
datasets/hellofourthbrain/610644053b684eae869a2631.wav	610644053b684eae869a2631.wav	 hellofourthbrain 	hellofourthbrain	1.25625
