path	filename	sentence	label	lentgh(sec)
datasets/heyfourthbrain/610dba1ab4ffdeeaa7aea21e.wav	610dba1ab4ffdeeaa7aea21e.wav	 heyfourthbrain 	heyfourthbrain	1.31875
datasets/heyfourthbrain/610dba3eb4ffdeeaa7aea226.wav	610dba3eb4ffdeeaa7aea226.wav	 heyfourthbrain 	heyfourthbrain	1.13125
datasets/heyfourthbrain/610dbb73b3a7b60345b49b4f.wav	610dbb73b3a7b60345b49b4f.wav	 heyfourthbrain 	heyfourthbrain	1.13125
datasets/heyfourthbrain/610dba41bee5593f5868a8c6.wav	610dba41bee5593f5868a8c6.wav	 heyfourthbrain 	heyfourthbrain	1.38125
datasets/heyfourthbrain/6102f539b3a7b60345b45d1f.wav	6102f539b3a7b60345b45d1f.wav	 heyfourthbrain 	heyfourthbrain	1.25625
datasets/heyfourthbrain/61005b5cbee5593f586881ab.wav	61005b5cbee5593f586881ab.wav	 heyfourthbrain 	heyfourthbrain	0.945875
datasets/heyfourthbrain/6101a22c3b684eae869a1a91.wav	6101a22c3b684eae869a1a91.wav	 heyfourthbrain 	heyfourthbrain	1.44375
datasets/heyfourthbrain/6102dcb2b3a7b60345b45c74.wav	6102dcb2b3a7b60345b45c74.wav	 heyfourthbrain 	heyfourthbrain	1.44375
datasets/heyfourthbrain/6102960bb3a7b60345b45b06.wav	6102960bb3a7b60345b45b06.wav	 heyfourthbrain 	heyfourthbrain	1.25625
datasets/heyfourthbrain/6102ff92b3a7b60345b45d5e.wav	6102ff92b3a7b60345b45d5e.wav	 heyfourthbrain 	heyfourthbrain	1.31875
datasets/heyfourthbrain/610596e6b4ffdeeaa7ae74a9.wav	610596e6b4ffdeeaa7ae74a9.wav	 heyfourthbrain 	heyfourthbrain	0.94375
datasets/heyfourthbrain/6105a008b3a7b60345b46a72.wav	6105a008b3a7b60345b46a72.wav	 heyfourthbrain 	heyfourthbrain	1.38125
datasets/heyfourthbrain/61059e7fb3a7b60345b46a67.wav	61059e7fb3a7b60345b46a67.wav	 heyfourthbrain 	heyfourthbrain	1.19375
datasets/heyfourthbrain/6105dd6ab3a7b60345b46aff.wav	6105dd6ab3a7b60345b46aff.wav	 heyfourthbrain 	heyfourthbrain	1.44375
datasets/heyfourthbrain/6105a0ccb3a7b60345b46a7c.wav	6105a0ccb3a7b60345b46a7c.wav	 heyfourthbrain 	heyfourthbrain	1.44375
datasets/heyfourthbrain/6106433c3b684eae869a262e.wav	6106433c3b684eae869a262e.wav	 heyfourthbrain 	heyfourthbrain	1.06875
datasets/heyfourthbrain/6101ab87b4ffdeeaa7ae602d.wav	6101ab87b4ffdeeaa7ae602d.wav	 heyfourthbrain 	heyfourthbrain	1.38125
datasets/heyfourthbrain/610daf47b4ffdeeaa7aea04c.wav	610daf47b4ffdeeaa7aea04c.wav	 heyfourthbrain 	heyfourthbrain	1.25625
datasets/heyfourthbrain/610daf50bee5593f5868a767.wav	610daf50bee5593f5868a767.wav	 heyfourthbrain 	heyfourthbrain	0.94375
datasets/heyfourthbrain/610dae933b684eae869a3dff.wav	610dae933b684eae869a3dff.wav	 heyfourthbrain 	heyfourthbrain	1.44375
datasets/heyfourthbrain/610daef2bee5593f5868a766.wav	610daef2bee5593f5868a766.wav	 heyfourthbrain 	heyfourthbrain	1.19375
datasets/heyfourthbrain/610db2ae3b684eae869a3e16.wav	610db2ae3b684eae869a3e16.wav	 heyfourthbrain 	heyfourthbrain	1.19375
datasets/heyfourthbrain/610db3613b684eae869a3e24.wav	610db3613b684eae869a3e24.wav	 heyfourthbrain 	heyfourthbrain	1.38125
datasets/heyfourthbrain/610db3553b684eae869a3e21.wav	610db3553b684eae869a3e21.wav	 heyfourthbrain 	heyfourthbrain	1.44375
datasets/heyfourthbrain/610db33ab4ffdeeaa7aea081.wav	610db33ab4ffdeeaa7aea081.wav	 heyfourthbrain 	heyfourthbrain	2.2366875
datasets/heyfourthbrain/610db239b3a7b60345b49940.wav	610db239b3a7b60345b49940.wav	 heyfourthbrain 	heyfourthbrain	1.25625
datasets/heyfourthbrain/610db22b3b684eae869a3e11.wav	610db22b3b684eae869a3e11.wav	 heyfourthbrain 	heyfourthbrain	1.25625
datasets/heyfourthbrain/610db047b4ffdeeaa7aea057.wav	610db047b4ffdeeaa7aea057.wav	 heyfourthbrain 	heyfourthbrain	1.44375
datasets/heyfourthbrain/610db189bee5593f5868a779.wav	610db189bee5593f5868a779.wav	 heyfourthbrain 	heyfourthbrain	0.94375
datasets/heyfourthbrain/610db1c6b4ffdeeaa7aea065.wav	610db1c6b4ffdeeaa7aea065.wav	 heyfourthbrain 	heyfourthbrain	1.06875
datasets/heyfourthbrain/610db5fcb3a7b60345b499c7.wav	610db5fcb3a7b60345b499c7.wav	 heyfourthbrain 	heyfourthbrain	1.50625
datasets/heyfourthbrain/610db5ed3b684eae869a3e4a.wav	610db5ed3b684eae869a3e4a.wav	 heyfourthbrain 	heyfourthbrain	1.63125
datasets/heyfourthbrain/610db4143b684eae869a3e34.wav	610db4143b684eae869a3e34.wav	 heyfourthbrain 	heyfourthbrain	1.25625
datasets/heyfourthbrain/610db672bee5593f5868a7cb.wav	610db672bee5593f5868a7cb.wav	 heyfourthbrain 	heyfourthbrain	1.13125
datasets/heyfourthbrain/610db5bcb4ffdeeaa7aea0da.wav	610db5bcb4ffdeeaa7aea0da.wav	 heyfourthbrain 	heyfourthbrain	1.25625
datasets/heyfourthbrain/610db646b4ffdeeaa7aea0fd.wav	610db646b4ffdeeaa7aea0fd.wav	 heyfourthbrain 	heyfourthbrain	1.06875
datasets/heyfourthbrain/610db406b3a7b60345b49979.wav	610db406b3a7b60345b49979.wav	 heyfourthbrain 	heyfourthbrain	1.25625
datasets/heyfourthbrain/610db3823b684eae869a3e27.wav	610db3823b684eae869a3e27.wav	 heyfourthbrain 	heyfourthbrain	0.94375
datasets/heyfourthbrain/610db47ab4ffdeeaa7aea0b7.wav	610db47ab4ffdeeaa7aea0b7.wav	 heyfourthbrain 	heyfourthbrain	0.75625
datasets/heyfourthbrain/610db5b0bee5593f5868a7ad.wav	610db5b0bee5593f5868a7ad.wav	 heyfourthbrain 	heyfourthbrain	1.31875
datasets/heyfourthbrain/610db3f2b3a7b60345b49975.wav	610db3f2b3a7b60345b49975.wav	 heyfourthbrain 	heyfourthbrain	1.25625
datasets/heyfourthbrain/610db3a3b3a7b60345b4996a.wav	610db3a3b3a7b60345b4996a.wav	 heyfourthbrain 	heyfourthbrain	1.19375
datasets/heyfourthbrain/610db518b4ffdeeaa7aea0c8.wav	610db518b4ffdeeaa7aea0c8.wav	 heyfourthbrain 	heyfourthbrain	1.13125
datasets/heyfourthbrain/610db642b3a7b60345b499d6.wav	610db642b3a7b60345b499d6.wav	 heyfourthbrain 	heyfourthbrain	1.19375
datasets/heyfourthbrain/610db408b3a7b60345b4997c.wav	610db408b3a7b60345b4997c.wav	 heyfourthbrain 	heyfourthbrain	1.19375
datasets/heyfourthbrain/610db506bee5593f5868a7a8.wav	610db506bee5593f5868a7a8.wav	 heyfourthbrain 	heyfourthbrain	1.25625
datasets/heyfourthbrain/610db525bee5593f5868a7a9.wav	610db525bee5593f5868a7a9.wav	 heyfourthbrain 	heyfourthbrain	1.44375
datasets/heyfourthbrain/610db2ffb3a7b60345b49952.wav	610db2ffb3a7b60345b49952.wav	 heyfourthbrain 	heyfourthbrain	0.75625
datasets/heyfourthbrain/610db519b3a7b60345b499ae.wav	610db519b3a7b60345b499ae.wav	 heyfourthbrain 	heyfourthbrain	1.13125
datasets/heyfourthbrain/610db5c6b4ffdeeaa7aea0dc.wav	610db5c6b4ffdeeaa7aea0dc.wav	 heyfourthbrain 	heyfourthbrain	1.25625
datasets/heyfourthbrain/610db5debee5593f5868a7b3.wav	610db5debee5593f5868a7b3.wav	 heyfourthbrain 	heyfourthbrain	1.06875
datasets/heyfourthbrain/610db687b4ffdeeaa7aea106.wav	610db687b4ffdeeaa7aea106.wav	 heyfourthbrain 	heyfourthbrain	1.25625
datasets/heyfourthbrain/610db684bee5593f5868a7ce.wav	610db684bee5593f5868a7ce.wav	 heyfourthbrain 	heyfourthbrain	1.31875
datasets/heyfourthbrain/610db7f0b4ffdeeaa7aea16d.wav	610db7f0b4ffdeeaa7aea16d.wav	 heyfourthbrain 	heyfourthbrain	1.13125
datasets/heyfourthbrain/610db6d7bee5593f5868a7e2.wav	610db6d7bee5593f5868a7e2.wav	 heyfourthbrain 	heyfourthbrain	1.31875
datasets/heyfourthbrain/610db714b4ffdeeaa7aea147.wav	610db714b4ffdeeaa7aea147.wav	 heyfourthbrain 	heyfourthbrain	1.44375
datasets/heyfourthbrain/610db694b3a7b60345b499e3.wav	610db694b3a7b60345b499e3.wav	 heyfourthbrain 	heyfourthbrain	1.00625
datasets/heyfourthbrain/610db81db3a7b60345b49a5f.wav	610db81db3a7b60345b49a5f.wav	 heyfourthbrain 	heyfourthbrain	1.38125
datasets/heyfourthbrain/610db6843b684eae869a3e64.wav	610db6843b684eae869a3e64.wav	 heyfourthbrain 	heyfourthbrain	1.06875
datasets/heyfourthbrain/610db6d8b4ffdeeaa7aea12a.wav	610db6d8b4ffdeeaa7aea12a.wav	 heyfourthbrain 	heyfourthbrain	1.00625
datasets/heyfourthbrain/610db6c93b684eae869a3e6d.wav	610db6c93b684eae869a3e6d.wav	 heyfourthbrain 	heyfourthbrain	1.25625
datasets/heyfourthbrain/610db6dfb4ffdeeaa7aea131.wav	610db6dfb4ffdeeaa7aea131.wav	 heyfourthbrain 	heyfourthbrain	1.38125
datasets/heyfourthbrain/610db6bfbee5593f5868a7d9.wav	610db6bfbee5593f5868a7d9.wav	 heyfourthbrain 	heyfourthbrain	1.13125
datasets/heyfourthbrain/610db6db3b684eae869a3e75.wav	610db6db3b684eae869a3e75.wav	 heyfourthbrain 	heyfourthbrain	0.75625
datasets/heyfourthbrain/610db7e23b684eae869a3ea5.wav	610db7e23b684eae869a3ea5.wav	 heyfourthbrain 	heyfourthbrain	0.75625
datasets/heyfourthbrain/610db6933b684eae869a3e66.wav	610db6933b684eae869a3e66.wav	 heyfourthbrain 	heyfourthbrain	0.94375
datasets/heyfourthbrain/610db6bdb3a7b60345b499f1.wav	610db6bdb3a7b60345b499f1.wav	 heyfourthbrain 	heyfourthbrain	1.00625
datasets/heyfourthbrain/610db778b3a7b60345b49a37.wav	610db778b3a7b60345b49a37.wav	 heyfourthbrain 	heyfourthbrain	0.88125
datasets/heyfourthbrain/610db7823b684eae869a3e9a.wav	610db7823b684eae869a3e9a.wav	 heyfourthbrain 	heyfourthbrain	1.06875
